hr_record_id,person_id,entity_id,entity_legal_name,country_code,full_name,gender,role,role_instance,reporting_year,fixed_pay_eur,total_variable_pay_eur,total_compensation_eur,esg_bonus_weight_pct,esg_bonus_kpi_codes,esg_bonus_kpis,esg_training_required_flag,esg_training_completed_flag,esg_training_completion_date,climate_training_hours_yr,data_source,created_from
HR-EXEC-00058-2023,EXEC-00058,ENT-BE-008,Atlas Bank Belgium SA,BE,Lea Dubois,female,BOARD_MEMBER,6,2023,96959.0,22732.18,119691.18,15.9,FIN-012; FIN-007,"Financed emissions Scope 1, 2 and 3; High transition risk exposure",True,True,2023-07-20,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00058-2024,EXEC-00058,ENT-BE-008,Atlas Bank Belgium SA,BE,Lea Dubois,female,BOARD_MEMBER,6,2024,93422.65,27525.27,120947.92,15.5,FIN-012; FIN-007,"Financed emissions Scope 1, 2 and 3; High transition risk exposure",True,True,2024-10-12,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00059-2019,EXEC-00059,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Adam Jansen,female,CEO,1,2019,835477.82,165442.26,1000920.08,19.5,ENV-005; ENV-003; FIN-010; FIN-001,Energy cost; Total operational Scope 1 and 2 emissions; Real estate exposure; Financed emissions Scope 1 and 2,True,False,,14,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00059-2020,EXEC-00059,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Adam Jansen,female,CEO,1,2020,863266.6,228417.07,1091683.67,17.3,ENV-005; ENV-003; FIN-010; FIN-001,Energy cost; Total operational Scope 1 and 2 emissions; Real estate exposure; Financed emissions Scope 1 and 2,True,True,2020-06-26,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00059-2021,EXEC-00059,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Adam Jansen,female,CEO,1,2021,910456.01,218119.81,1128575.82,25.5,ENV-005; ENV-003; FIN-010; FIN-001,Energy cost; Total operational Scope 1 and 2 emissions; Real estate exposure; Financed emissions Scope 1 and 2,True,True,2021-05-01,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00059-2022,EXEC-00059,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Adam Jansen,female,CEO,1,2022,929606.0,168196.31,1097802.32,23.8,ENV-005; ENV-003; FIN-010; FIN-001,Energy cost; Total operational Scope 1 and 2 emissions; Real estate exposure; Financed emissions Scope 1 and 2,True,True,2022-06-05,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00059-2023,EXEC-00059,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Adam Jansen,female,CEO,1,2023,902954.11,203842.47,1106796.58,32.2,ENV-005; ENV-003; FIN-010; FIN-001,Energy cost; Total operational Scope 1 and 2 emissions; Real estate exposure; Financed emissions Scope 1 and 2,True,False,,14,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00059-2024,EXEC-00059,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Adam Jansen,female,CEO,1,2024,987248.18,181608.85,1168857.03,32.2,ENV-005; ENV-003; FIN-010; FIN-001,Energy cost; Total operational Scope 1 and 2 emissions; Real estate exposure; Financed emissions Scope 1 and 2,True,False,,19,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00060-2019,EXEC-00060,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Lina Garcia,male,CFO,2,2019,391076.28,135019.34,526095.62,14.0,FIN-008; ENV-003; ENV-002,Sovereign bond exposure; Total operational Scope 1 and 2 emissions; Scope 2 location-based emissions,True,False,,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00060-2020,EXEC-00060,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Lina Garcia,male,CFO,2,2020,366137.55,185033.01,551170.56,17.7,FIN-008; ENV-003; ENV-002,Sovereign bond exposure; Total operational Scope 1 and 2 emissions; Scope 2 location-based emissions,True,True,2020-09-22,6,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00060-2021,EXEC-00060,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Lina Garcia,male,CFO,2,2021,416812.54,194620.99,611433.54,18.2,FIN-008; ENV-003; ENV-002,Sovereign bond exposure; Total operational Scope 1 and 2 emissions; Scope 2 location-based emissions,True,True,2021-01-13,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00060-2022,EXEC-00060,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Lina Garcia,male,CFO,2,2022,401965.27,176194.15,578159.42,20.8,FIN-008; ENV-003; ENV-002,Sovereign bond exposure; Total operational Scope 1 and 2 emissions; Scope 2 location-based emissions,True,False,,13,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00060-2023,EXEC-00060,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Lina Garcia,male,CFO,2,2023,419862.44,203812.14,623674.58,32.8,FIN-008; ENV-003; ENV-002,Sovereign bond exposure; Total operational Scope 1 and 2 emissions; Scope 2 location-based emissions,True,True,2023-03-15,20,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00060-2024,EXEC-00060,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Lina Garcia,male,CFO,2,2024,416910.11,160789.54,577699.66,29.0,FIN-008; ENV-003; ENV-002,Sovereign bond exposure; Total operational Scope 1 and 2 emissions; Scope 2 location-based emissions,True,True,2024-08-14,15,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00061-2019,EXEC-00061,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Riley Jansen,male,CRO,3,2019,762293.7,146052.66,908346.36,27.4,FIN-003; FIN-010; ENV-002; FIN-011,High-emission sector exposure; Real estate exposure; Scope 2 location-based emissions; Motor vehicle exposure,True,True,2019-08-06,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00061-2020,EXEC-00061,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Riley Jansen,male,CRO,3,2020,814299.56,210303.82,1024603.38,26.2,FIN-003; FIN-010; ENV-002; FIN-011,High-emission sector exposure; Real estate exposure; Scope 2 location-based emissions; Motor vehicle exposure,True,False,,15,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00061-2021,EXEC-00061,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Riley Jansen,male,CRO,3,2021,896504.78,157113.34,1053618.11,25.7,FIN-003; FIN-010; ENV-002; FIN-011,High-emission sector exposure; Real estate exposure; Scope 2 location-based emissions; Motor vehicle exposure,True,True,2021-11-10,26,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00061-2022,EXEC-00061,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Riley Jansen,male,CRO,3,2022,934634.13,156307.51,1090941.64,26.5,FIN-003; FIN-010; ENV-002; FIN-011,High-emission sector exposure; Real estate exposure; Scope 2 location-based emissions; Motor vehicle exposure,True,True,2022-04-06,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00061-2023,EXEC-00061,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Riley Jansen,male,CRO,3,2023,941373.54,166911.64,1108285.18,30.9,FIN-003; FIN-010; ENV-002; FIN-011,High-emission sector exposure; Real estate exposure; Scope 2 location-based emissions; Motor vehicle exposure,True,True,2023-06-25,15,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00061-2024,EXEC-00061,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Riley Jansen,male,CRO,3,2024,900602.06,207873.05,1108475.1,36.9,FIN-003; FIN-010; ENV-002; FIN-011,High-emission sector exposure; Real estate exposure; Scope 2 location-based emissions; Motor vehicle exposure,True,True,2024-01-01,21,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00062-2019,EXEC-00062,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Alex Garcia,male,CSO,4,2019,238082.16,64345.2,302427.36,44.9,FIN-006; FIN-003; FIN-011; ENV-001; FIN-008,SBTi-aligned exposure; High-emission sector exposure; Motor vehicle exposure; Scope 1 emissions; Sovereign bond exposure,True,True,2019-01-07,38,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00062-2020,EXEC-00062,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Alex Garcia,male,CSO,4,2020,286150.78,76014.08,362164.86,39.6,FIN-006; FIN-003; FIN-011; ENV-001; FIN-008,SBTi-aligned exposure; High-emission sector exposure; Motor vehicle exposure; Scope 1 emissions; Sovereign bond exposure,True,True,2020-12-24,35,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00062-2021,EXEC-00062,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Alex Garcia,male,CSO,4,2021,259557.94,86098.2,345656.14,36.1,FIN-006; FIN-003; FIN-011; ENV-001; FIN-008,SBTi-aligned exposure; High-emission sector exposure; Motor vehicle exposure; Scope 1 emissions; Sovereign bond exposure,True,True,2021-04-08,35,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00062-2022,EXEC-00062,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Alex Garcia,male,CSO,4,2022,238291.41,71702.15,309993.56,46.7,FIN-006; FIN-003; FIN-011; ENV-001; FIN-008,SBTi-aligned exposure; High-emission sector exposure; Motor vehicle exposure; Scope 1 emissions; Sovereign bond exposure,True,True,2022-12-03,45,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00062-2023,EXEC-00062,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Alex Garcia,male,CSO,4,2023,271939.27,89731.0,361670.27,49.7,FIN-006; FIN-003; FIN-011; ENV-001; FIN-008,SBTi-aligned exposure; High-emission sector exposure; Motor vehicle exposure; Scope 1 emissions; Sovereign bond exposure,True,False,,56,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00062-2024,EXEC-00062,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Alex Garcia,male,CSO,4,2024,258266.77,97765.78,356032.55,65.6,FIN-006; FIN-003; FIN-011; ENV-001; FIN-008,SBTi-aligned exposure; High-emission sector exposure; Motor vehicle exposure; Scope 1 emissions; Sovereign bond exposure,True,True,2024-03-15,48,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00063-2019,EXEC-00063,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Maya Martin,male,BOARD_MEMBER,5,2019,99758.65,30113.86,129872.51,5.9,FIN-011; FIN-003,Motor vehicle exposure; High-emission sector exposure,True,False,,7,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00063-2020,EXEC-00063,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Maya Martin,male,BOARD_MEMBER,5,2020,92605.8,34658.74,127264.53,11.0,FIN-011; FIN-003,Motor vehicle exposure; High-emission sector exposure,True,False,,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00063-2021,EXEC-00063,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Maya Martin,male,BOARD_MEMBER,5,2021,101387.01,39738.61,141125.62,10.0,FIN-011; FIN-003,Motor vehicle exposure; High-emission sector exposure,True,True,2021-11-05,6,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00063-2022,EXEC-00063,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Maya Martin,male,BOARD_MEMBER,5,2022,97062.27,39966.27,137028.55,13.1,FIN-011; FIN-003,Motor vehicle exposure; High-emission sector exposure,True,True,2022-05-05,16,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00063-2023,EXEC-00063,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Maya Martin,male,BOARD_MEMBER,5,2023,118320.79,43179.34,161500.13,15.6,FIN-011; FIN-003,Motor vehicle exposure; High-emission sector exposure,True,True,2023-01-06,8,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00063-2024,EXEC-00063,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Maya Martin,male,BOARD_MEMBER,5,2024,107439.72,40554.85,147994.57,19.8,FIN-011; FIN-003,Motor vehicle exposure; High-emission sector exposure,True,True,2024-08-09,14,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00064-2019,EXEC-00064,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Morgan Lefevre,male,BOARD_MEMBER,6,2019,138953.59,23715.24,162668.84,9.0,FIN-011; FIN-007,Motor vehicle exposure; High transition risk exposure,True,False,,14,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00064-2020,EXEC-00064,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Morgan Lefevre,male,BOARD_MEMBER,6,2020,135980.93,26841.45,162822.39,13.3,FIN-011; FIN-007,Motor vehicle exposure; High transition risk exposure,True,False,,9,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00064-2021,EXEC-00064,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Morgan Lefevre,male,BOARD_MEMBER,6,2021,150061.25,25357.81,175419.07,10.5,FIN-011; FIN-007,Motor vehicle exposure; High transition risk exposure,True,True,2021-05-25,8,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00064-2022,EXEC-00064,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Morgan Lefevre,male,BOARD_MEMBER,6,2022,126197.32,27464.47,153661.8,12.5,FIN-011; FIN-007,Motor vehicle exposure; High transition risk exposure,True,True,2022-02-18,8,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00064-2023,EXEC-00064,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Morgan Lefevre,male,BOARD_MEMBER,6,2023,155304.87,29245.87,184550.74,14.8,FIN-011; FIN-007,Motor vehicle exposure; High transition risk exposure,True,True,2023-05-17,9,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00064-2024,EXEC-00064,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Morgan Lefevre,male,BOARD_MEMBER,6,2024,157827.79,39095.74,196923.53,22.4,FIN-011; FIN-007,Motor vehicle exposure; High transition risk exposure,True,True,2024-06-25,7,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00065-2019,EXEC-00065,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Maya Dubois,male,BOARD_MEMBER,7,2019,70505.37,22990.0,93495.37,2.5,FIN-011; FIN-003,Motor vehicle exposure; High-emission sector exposure,True,True,2019-02-02,7,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00065-2020,EXEC-00065,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Maya Dubois,male,BOARD_MEMBER,7,2020,79956.59,18802.13,98758.71,8.8,FIN-011; FIN-003,Motor vehicle exposure; High-emission sector exposure,True,True,2020-10-16,6,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00065-2021,EXEC-00065,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Maya Dubois,male,BOARD_MEMBER,7,2021,90978.81,19071.01,110049.81,7.8,FIN-011; FIN-003,Motor vehicle exposure; High-emission sector exposure,True,False,,5,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00065-2022,EXEC-00065,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Maya Dubois,male,BOARD_MEMBER,7,2022,88696.99,19048.01,107744.99,13.3,FIN-011; FIN-003,Motor vehicle exposure; High-emission sector exposure,True,False,,21,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00065-2023,EXEC-00065,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Maya Dubois,male,BOARD_MEMBER,7,2023,97642.97,17712.79,115355.76,13.7,FIN-011; FIN-003,Motor vehicle exposure; High-emission sector exposure,True,True,2023-07-18,16,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00065-2024,EXEC-00065,ENT-LU-009,Atlas Asset Management Luxembourg SA,LU,Maya Dubois,male,BOARD_MEMBER,7,2024,93715.23,26635.06,120350.28,22.0,FIN-011; FIN-003,Motor vehicle exposure; High-emission sector exposure,True,True,2024-10-05,15,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00066-2019,EXEC-00066,ENT-US-010,Atlas Securities USA Inc.,US,David Jansen,female,CEO,1,2019,747509.47,229169.21,976678.68,16.0,FIN-006; ENV-002; ENV-005; FIN-010,SBTi-aligned exposure; Scope 2 location-based emissions; Energy cost; Real estate exposure,True,False,,17,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00066-2020,EXEC-00066,ENT-US-010,Atlas Securities USA Inc.,US,David Jansen,female,CEO,1,2020,772732.26,218278.25,991010.51,25.5,FIN-006; ENV-002; ENV-005; FIN-010,SBTi-aligned exposure; Scope 2 location-based emissions; Energy cost; Real estate exposure,True,False,,16,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00066-2021,EXEC-00066,ENT-US-010,Atlas Securities USA Inc.,US,David Jansen,female,CEO,1,2021,796201.47,283883.8,1080085.27,24.1,FIN-006; ENV-002; ENV-005; FIN-010,SBTi-aligned exposure; Scope 2 location-based emissions; Energy cost; Real estate exposure,True,False,,5,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00066-2022,EXEC-00066,ENT-US-010,Atlas Securities USA Inc.,US,David Jansen,female,CEO,1,2022,875237.13,241730.01,1116967.14,21.2,FIN-006; ENV-002; ENV-005; FIN-010,SBTi-aligned exposure; Scope 2 location-based emissions; Energy cost; Real estate exposure,True,False,,16,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00066-2023,EXEC-00066,ENT-US-010,Atlas Securities USA Inc.,US,David Jansen,female,CEO,1,2023,944036.38,234606.1,1178642.48,34.6,FIN-006; ENV-002; ENV-005; FIN-010,SBTi-aligned exposure; Scope 2 location-based emissions; Energy cost; Real estate exposure,True,True,2023-03-03,16,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00066-2024,EXEC-00066,ENT-US-010,Atlas Securities USA Inc.,US,David Jansen,female,CEO,1,2024,923732.31,343754.18,1267486.49,26.5,FIN-006; ENV-002; ENV-005; FIN-010,SBTi-aligned exposure; Scope 2 location-based emissions; Energy cost; Real estate exposure,True,True,2024-10-13,17,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00067-2019,EXEC-00067,ENT-US-010,Atlas Securities USA Inc.,US,Karim Garcia,male,CFO,2,2019,465303.19,147950.45,613253.64,18.4,ENV-001; GOV-001; FIN-007,Scope 1 emissions; Board meetings with ESG agenda; High transition risk exposure,True,False,,16,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00067-2020,EXEC-00067,ENT-US-010,Atlas Securities USA Inc.,US,Karim Garcia,male,CFO,2,2020,561387.17,134196.83,695584.0,17.9,ENV-001; GOV-001; FIN-007,Scope 1 emissions; Board meetings with ESG agenda; High transition risk exposure,True,False,,10,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00067-2021,EXEC-00067,ENT-US-010,Atlas Securities USA Inc.,US,Karim Garcia,male,CFO,2,2021,498967.97,183205.98,682173.95,20.3,ENV-001; GOV-001; FIN-007,Scope 1 emissions; Board meetings with ESG agenda; High transition risk exposure,True,False,,5,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00067-2022,EXEC-00067,ENT-US-010,Atlas Securities USA Inc.,US,Karim Garcia,male,CFO,2,2022,490460.02,162321.03,652781.05,20.9,ENV-001; GOV-001; FIN-007,Scope 1 emissions; Board meetings with ESG agenda; High transition risk exposure,True,True,2022-05-07,12,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00067-2023,EXEC-00067,ENT-US-010,Atlas Securities USA Inc.,US,Karim Garcia,male,CFO,2,2023,473259.87,172920.37,646180.23,26.2,ENV-001; GOV-001; FIN-007,Scope 1 emissions; Board meetings with ESG agenda; High transition risk exposure,True,True,2023-01-15,8,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00067-2024,EXEC-00067,ENT-US-010,Atlas Securities USA Inc.,US,Karim Garcia,male,CFO,2,2024,493357.49,183184.7,676542.19,29.9,ENV-001; GOV-001; FIN-007,Scope 1 emissions; Board meetings with ESG agenda; High transition risk exposure,True,True,2024-09-19,18,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00068-2019,EXEC-00068,ENT-US-010,Atlas Securities USA Inc.,US,Riley Costa,female,CRO,3,2019,273124.43,98469.91,371594.34,18.1,FIN-003; FIN-006; FIN-012; ENV-004,"High-emission sector exposure; SBTi-aligned exposure; Financed emissions Scope 1, 2 and 3; Energy consumption",True,True,2019-12-18,17,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00068-2020,EXEC-00068,ENT-US-010,Atlas Securities USA Inc.,US,Riley Costa,female,CRO,3,2020,258896.43,92090.76,350987.19,24.7,FIN-003; FIN-006; FIN-012; ENV-004,"High-emission sector exposure; SBTi-aligned exposure; Financed emissions Scope 1, 2 and 3; Energy consumption",True,True,2020-11-04,11,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00068-2021,EXEC-00068,ENT-US-010,Atlas Securities USA Inc.,US,Riley Costa,female,CRO,3,2021,280772.14,107264.19,388036.33,31.6,FIN-003; FIN-006; FIN-012; ENV-004,"High-emission sector exposure; SBTi-aligned exposure; Financed emissions Scope 1, 2 and 3; Energy consumption",True,False,,20,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00068-2022,EXEC-00068,ENT-US-010,Atlas Securities USA Inc.,US,Riley Costa,female,CRO,3,2022,267007.89,108061.72,375069.62,27.7,FIN-003; FIN-006; FIN-012; ENV-004,"High-emission sector exposure; SBTi-aligned exposure; Financed emissions Scope 1, 2 and 3; Energy consumption",True,False,,18,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00068-2023,EXEC-00068,ENT-US-010,Atlas Securities USA Inc.,US,Riley Costa,female,CRO,3,2023,255612.06,105131.37,360743.42,32.8,FIN-003; FIN-006; FIN-012; ENV-004,"High-emission sector exposure; SBTi-aligned exposure; Financed emissions Scope 1, 2 and 3; Energy consumption",True,True,2023-03-18,16,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00068-2024,EXEC-00068,ENT-US-010,Atlas Securities USA Inc.,US,Riley Costa,female,CRO,3,2024,284085.08,113559.09,397644.17,35.4,FIN-003; FIN-006; FIN-012; ENV-004,"High-emission sector exposure; SBTi-aligned exposure; Financed emissions Scope 1, 2 and 3; Energy consumption",True,True,2024-10-21,16,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00069-2019,EXEC-00069,ENT-US-010,Atlas Securities USA Inc.,US,Sofia Dubois,male,CSO,4,2019,306461.42,95234.68,401696.1,50.0,FIN-008; ENV-001; ENV-002; FIN-012; FIN-011,"Sovereign bond exposure; Scope 1 emissions; Scope 2 location-based emissions; Financed emissions Scope 1, 2 and 3; Motor vehicle exposure",True,True,2019-06-20,33,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00069-2020,EXEC-00069,ENT-US-010,Atlas Securities USA Inc.,US,Sofia Dubois,male,CSO,4,2020,369308.91,89608.88,458917.79,55.7,FIN-008; ENV-001; ENV-002; FIN-012; FIN-011,"Sovereign bond exposure; Scope 1 emissions; Scope 2 location-based emissions; Financed emissions Scope 1, 2 and 3; Motor vehicle exposure",True,True,2020-09-14,42,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00069-2021,EXEC-00069,ENT-US-010,Atlas Securities USA Inc.,US,Sofia Dubois,male,CSO,4,2021,324610.07,107584.5,432194.57,42.5,FIN-008; ENV-001; ENV-002; FIN-012; FIN-011,"Sovereign bond exposure; Scope 1 emissions; Scope 2 location-based emissions; Financed emissions Scope 1, 2 and 3; Motor vehicle exposure",True,True,2021-08-26,35,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
HR-EXEC-00069-2022,EXEC-00069,ENT-US-010,Atlas Securities USA Inc.,US,Sofia Dubois,male,CSO,4,2022,306904.16,105231.95,412136.11,71.4,FIN-008; ENV-001; ENV-002; FIN-012; FIN-011,"Sovereign bond exposure; Scope 1 emissions; Scope 2 location-based emissions; Financed emissions Scope 1, 2 and 3; Motor vehicle exposure",True,True,2022-04-09,46,synthetic_hr_remuneration_and_training_snapshot,synthetic_hr_system_generation_v2_core_tables_aligned
